text	label
품절되었다는 얄팍한 상술로 다른 모델 보내주면서 상품 페이지에는 중간에 작은 글씨로 다른 모델로 윈도 깔아 보내준다 써놓고, 지마켓에 문구 클레임 거니 그제서야 삭제하고 구리긴 구렸나 보다 삭제한 거 보니, 어느 ㅁㅊ놈이 개인용 노트북에 몇십만 원 가까이 원도우 10 깔아서 사용하냐? 있어도 얼마나 되겠니? 너희들은 금액 차이 나는 노트북에 윈도 구입해서 쓰니 차라리 업그레이드 하나 더 하지 공짜로 윈도 쓸 생각하냐 어이없다고 하니, 거기다 윈도 박스 없는 모델이고 시리얼은 뒷면에 있다고 하는 말에ㅆㅂ 그냥 포기하고 ㅈ 같은 거 쓰련다 한 번 더 쓰지만 장사하려면 판매를 해라 판매를... 낚시질하지 말고	neg
발림성 좋고 촉촉은 한데 피부가 다 뒤집어지네요 ㅋㅋ 그것도 이상한 염증과 동시에 물집같이 생기는.. 하얘지는 건 일시적인 듯	neg
자극없이 순해서 아침,저녁으로 쓰고있어요	pos
저번에 한번 써보고 괜찮아서 두 번째 구매에요 ㅎㅎ직업상 화장을 못해서 통업 크림 찾다가 요거 써봤는데 드라마틱 한 건 아니지만 돈 업은 만족해서 계속 사용 중입니다 ㅎ	pos
개똥이에요 손 불편하고 납 딱해서 실용성 제로ㅋㅋ	neg
좋은 값에 잘 샀어요	pos
배송 빠르고. 뽁뽁이에 넣어져서 왔네요 벌크라도 믿고 쓰는 로지텍 맥*틸 쓰다가 몇 달 쓰지도 않았는데 계속 두 번 클릭되는 게 짜증 나서 교풍 안 받고 이걸로 갈아탔네요 G1 때부터 계속 쓰던 거를 써야 하는듯합니다	pos
많이 밀리네요... 내가 잘못 바른 건지 ㅜㅜㅜ	neg
컴퓨터 전문가인 지인 추천으로 샀는데 정말 좋네요 i7 업그레이드 행사도 막 칭찬하네요~	pos
디자인도 이쁘고 맘에 들어용, ppt발표할때 마우스로 하니 불편했는데 착한가격에 짱이네요	pos
약콩 영양크림 주문했는데 자작나무 수분크림이 왔네요. 가격 동일해서 교환 귀찮아서 그냥 쓰고 다시 주문하려고 합니다. 다음부터는 제대로 확인해서 보내주세요.	neg
촉촉하구 조아용	pos
티트리 성분이다	pos
좋아요 역시 리얼 베리어는 믿고 쓰고 있습니다. 제가 지금까지 3번째 이곳에서 구매하여 사용 중인데요 정말 가을, 겨울에 사용하기 좋은 제품인 것 같습니다.	pos
블랙색상이 없어서 살까말까했는데 블랙보다 더 이쁜것같아요 ^	pos
순하고 향도 없고 좋아요	pos
박스는 개봉되어 있고, 새것 느낌은 전혀없고,제품 뒷면에는 기스도 있슴.누가 한참 쓰던것 대충 닦아서 낡은 비닐에 담아보낸것 같음.받자마자 열려있는 제품 보고 느낌이 그랬슴 . 제품박스나 부속품이나 밀봉/봉인된건  하나도 없슴별도 개별 파우치만 미개봉.작동에는 이상이 없고 리퍼라서 저렴하게 구입했기때문에 그냥 쓰려고는 하지만 제품의 상태는 미개봉도 아니고본체등의 상태는 깨끗하지가 않음.	neg
아직 써보진 않았지만 기대해 봅니다.	pos
독도 토너  작은 용량 쓰다가 대용량으로 갈아 탔음. 내가 독도 토너를 쓰는 이유는, * 냄새가 없다	pos
2틀만에받은건 기분좋은데 받아서 케이스에서 이어폰을 ?니까 이어폰앞부분이 툭하고 빠져버리네요??혹시나해서 꺼낸다음에 다시 끼우고 힘 안주고 댕겨도 툭하고 빠지네요? 완전실망입니다 덕분에 쓸 이어폰이 없네요 이거 끼우고?다간 길걷다가 빠져서 잃어버리겠어요 돈아깝네요.	neg
첨엔 보통 수분크림이랑 다르게 뭔가.. 시원하니 쿨링? 효과 같은.. 트러블이 좀 있어서 그런지 약간 따끔한듯한 느낌을 받았는데.. 부작용은 아니었고요.. 쓸수록 더 좋은 거 같습니다.. 부드럽게 잘 발리고.. 좋아요..	pos
로지텍 502 마우스 피트가 벗겨지고, 무거운 무게에 손목이 너무 아파 이 기회에 마우스를 사야겠다고 생각했어요.	pos
이글 지울지도 모르겠는데 상품 불량 가지고 동영상 찍어 보내라 다시 찍어라 또다시 찍어라 본품 박스 말고 같박스 없다고 반품 안 해주고 교환만 해준다 하고 전화 와서 반품 안된다고 해서 교환 필요 없으니 그냥 가지라고 했네요 했더니 교환 완료로 처리하는 센스 보고 여김 그냥 쓰레기 라 생각됩니다 물건도 중국 거 oem도 아니고 스티커만 붙여 파는 식이고 암튼 정신건강에 안 좋아요 돈만 날렸네요 사장님 잘 먹고 잘 사세요	neg
우와 정말 잘 샀어요 부모님이 너무 좋아하심 ㅎㅎ	pos
샘플 써보고 주문했어요 좋아요 촉촉하고	pos
배송은 조금 느렸지만 (설 연휴로 인한 것이라 생각합니다^^;) 제품은 정말 만족합니다. 비타민 크림 경우에는 향도 좋고, 산뜻해서 저희 어머니도 좋아하시네요!	pos
냄새도 없고 따끔거리는거없어요	pos
무향에 아주 순해요	pos
늘 쓰던 제품이에요 좋습니다~~~	pos
두 번째 구매하는 건데 이건 세 번째에도 구매할 것 같아요 트러블이 나지 않는다면 저한테는 진짜 좋은 제품인 거겠죠! 팩이랑 비바 이모 꺼 오일 미스트도 사은품으로 주셨던데 잘 쓰겠습니다 감사합니다!!!	pos
작고 귀엽고  잘 되네요.	pos
정말 좋습니다 여러 군데 안마할 수 있어서 매우 좋습니다	pos
재구매 햇어용 사실 막 엄청 좋은점은 모르겠는데 촉촉하고 무난해서 꾸준히 쓰는중 입니다	pos
늘 쓰는데 순해 좋아해요	pos
키엘 좋은 건 써본 사람은 다 아시겠죠 할인된 가격에 빠른 배송까지 완전 감사 감사^^	pos
향도좋고고급스럽네요	pos
이거 최고네요 감사해요	pos
계속. 구매해서 쓰고 있는데. 알레르기도 없고. 너무 좋아요	pos
저분자 히알루론산이라고 하던데, 굉장히 묽은 편이고 향이 없어서 좋아요	pos
리뷰중에 생각보다 크다는 말이 있었는데 정말 생각보다는 훨씬 크긴 합니다 ㅋㅋㅋ	pos
후기가 좋아서 2개 구입했어요 하루 이틀 제품을 사용했는데 하나씩 트러블이나 더러 고요 화장품 한 달은 써보자 해서 꾸준히 사용했어요 그렇지만 트러블이 좀처럼 괜찮아지지 않아서 이 제품의 사용을 그만두었더니 괜찮아지는 중입니다 그래서 그냥 보관 중이에요 비싼 값할 줄 알았는데 저한테는 아니었더군요 이 제품 향도 제 타입은 아니었어요 너무 인위적인 냄새라고 느꼈어요 그리고 저한테는 촉촉하기보단 바르면 기름기 돋는다고 할까요 전 그렇게 느꼈어요 그리고 이거 바르면 무조건 헤어밴드 이용했어요 아님 머리카락이 달라붙기 때문에 ᄏ 그렇지만 케이스는 이뻤네요ㅎㅎ제 피부가 지지 복합에 좀 민감한 편인데 저한테만 안 맞았겠죠!! 그냥 그러려니 서랍 안에 잘 모셔두고 있답니다	neg
양이 많아서  부담없이 쓸것같아요!~!~!	pos
항상 쓰고 있어요	pos
정말 비추에요 다른 거보다 비싸고 손목 나가겠어요	neg
친구 소개로 구매ᄒ뾰루지 땜 구매	pos
저에게 바흐가 안 맞는지 이마랑 턱 라인 중심으로 뒤집어졌어요.	neg
환불	neg
향도 좋고 자극적이지도 않네요 !	pos
동영상이나 문서 작업 혹은 인터넷 상에서 버튼 몇 번으로 빠르게 작업할 수 있어서 굉장히 효율적입니다.	pos
dpi조절이나 마우스옆에 뒤로가기 앞으로가기 버튼이 너무 유용한거 같아요	pos
거의 한 달 만에 받았습니다. 부팅 안돼서 왔다 갔다 시간 많이 소요됩니다. 급하게 쓰실 분... 비추입니다	neg
쓰던 제품인데 저렴하게 잘 구매했네요~	pos
뒤로가기 버튼 처음에는 어색했는데 익숙해지니 너무편해요!!	pos
좋다는분들은 편의점표 이어폰만 쓰신건가요? 아니면 댓글알바인가... 차라리 돈좀더내고 좋은거쓰세요....반품해봤자 만원도 못받아서 그냥쓰기는할텐데 정말돈아깝네요	neg
아픔ㅡㅡ	neg
소음도 없고 디자인도 예쁘고 착착 감기네요!	pos
제형이 끈끈해서 별로네요. 날도 더워지는데.	neg
두개삼 그중하나가 켜지지도 않고 충전도 안됨바꿔달라고 전화했는데 전화안받음 물건보낼때 확인도 안하나봄그나마 멀쩡한건 맘에드는데 그래서 더 짜증남	neg
자극없이 각질 정돈하기에 최고에요!	pos
중고를 새 제품 가격으로 산 걸까요	neg
한컴오피스 물량이 없으면 최소한 얘기는 해주셔야죠 제가 전화 안 하고 모르고 넘어갔으면 안 보낼 수도 있었을 거 같은데요	neg
기존꺼 고장나서 여기서 새로 샀는데 너무 낮설고 저열한 음질에 화들짝 놀라 기존꺼와 비교해봤다...  충격... 케이스도 있길래 정품을 참 저렴하게 잘 샀다 싶었는데 역시 그냥 서비스센터가서 18만원에 살껄 그랬다는 생각이 든다..  오늘 참 좋은걸 깨달았다 품질좋은 정품을 저렴하게 판매하는 업체는 세상에 존재하지 않는다는것을..  거 정품이니 동일제품이라는 말은 양심적으루다가 뺍시다..  [사진 우측 l 로고가 기존 정품번들 , 우측이 이 업체에서 구매한 가품ဃ프로의심) 입니다]	neg
엄청 순하고 수분감 짱입니다	pos
저번에 한번 쓰고 친구한테 추천한 후 또 한 통을 주문했어요. 막 드라마틱 한 효과는 아니지만 그래도 피부를 진정시키고 보습효과를 주는 데에는 아주 좋아요! 많이 많이 파세요 그리고 오래오래 팔아주세요	pos
일단 가격이랑 성분이 착해서 넘좋아요	pos
짱이뻐요ㅠㅠ 색깔 바꿀수있고 편리하네요	pos
&lt;장점&gt;-따뜻하다&lt;단점&gt;-소리가 굉장히 크다 (자는 사람 있다면 사용 못함)-크기가 커서 아무리 작게 조여도 내려가서 계속 올려줘야 함( 50대, 20대 여성 기준)-무릎 통증에 전혀 도움 안 됨-효과에 비해 굉장히 비싸다 한번 열어보면 반품도 안되는 게 아쉽습니다. 써봐야 효과가 괜찮은지 아닌지 알 수 있는데 그럴 수 없으니까요. 10만 원 돈인데 통째로 날린 기분. 별점 1점도 아까워요.	neg
그냥 그래요 가벼워서 그런지 시원한 맛이 없네요 별로예요  그냥 그래요 가벼워서 그런지 시원한 맛이 없네요 별로예요  그냥 그래요 가벼워서 그런지 시원한 맛이 없네요 별로예요  	neg
자극없이 순해요.	pos
화해 앱에서 랭킹이 꽤 높은 편이고 성분도 순하고 촉촉하다고 해서 구매해봤어요.	pos
외관 퀄리티가 조금 애매한데 인식은 잘되요	pos
딸아이 대학 입학 선물로 구매하였는데 대 만족입니다. 구매한 지 1주일 만에 배송되었는데 CPU가 i3-8세대로 업그레이드되어 더욱 만족합니다. 저렴하지 않은 가격이지만 디자인, 무게, 성능 등 고려하면 가격 값을 하는 것 같습니다. 무엇보다 딸아이가 너무 좋아하네요...^^	pos
아주 상큼하니 가벼운 느낌을 줍니다	pos
불량이겠죠. 사무용으로 가끔 쓰는데 벌써 먹통이네요 오전부터 암 걸릴 거 같음 하...	neg
색깔 예쁘고, 유에스비가 자석으로 챡 들어가서 안정적이예요	pos
마우스가 이쁘고도 싼 것을 많이 사봤지만, 모두 수개월 내, 버려야 했죠. 그래서 이번에는, 비싼 (3-4만 원) 것을 사기에는 아깝고, 무선도 고장이 잘 나니 싸면서도 믿을 만한 것으로 고르는 방법을 택했죠. 즉 싸면서 메이커 (모두 중국에서 생산된 제품이지만) 것으로. 그런데, 용산에 가서 사면, 결국 비싼 것 사는 폭이므로, 인터넷으로 메이커 것을 사는 것이 Best. 그것도 어제 신청하고, 오늘 받게 되니, 좋았습니다.	neg
분명 상품은 로체 블루투스 마우스라고 되어 있으나 블루투스가 아니고 일반 그냥 무선 마우스네요. 나만 속은 게 아니네요. 짜증 나네요. 확 부숴버릴 수도 없고 알고 보니 나만 블루투스라고 생각한 게 아니군요. 짜증 짜증	neg
가성비 갑! 빠른 배송도 너무 좋아요ㅎㅎ	pos
용량이 상당히 많아요	pos
배송이 4일이 걸리네요 너무 늦어요	neg
일반 사무용으로 쓰는지라 다양한 기능은 필요없어서 제대로 활용하고 있진 않네요.	pos
환불 불량	neg
버튼불량 내지 고장이 잦은편이라 저번에도 as기간내에 2번 교체했어요	pos
와이프가 이용할만한 노트북을 고르던 중 해당 상품을 알게 되었고요 정말 정말 가성비가 탁월한 제품입니다 ㅎㅎ	pos
반품 신청을 6일에 했고 12일까지 반품 수거를 전혀 안 하더라고요. 일부러 반품 접수 늦게 해서 소비자가 변심할 때까지 기다리게 수 쓴 건가요? 기다리다가 지쳐 상품이 신경 쓰여 그냥 씁니다. 다음부터는 가급적 올리브 영에서 쓰겠습니다. 같은 CJ 계열사인데도 태고가 다르네요. CJ mall 진짜 괘씸하네요. 	pos
배송 잘 왔어요 잘 쓸게요	pos
아래 최고니 가성비 만족이니 써질러놓은 놈들은 알-바냐 뭐냐?샤오미 피스톤 안써본 애들이냐?내가 별 반개도 아까운데 강제적으로 선택해야만 리뷰 작성되서 억지로 누르고 쓴다하...진심 이거 사지마라.피스톤 정품만 4개 쓰다가 음질 성능 동일한 OEM이래서 구입한건데내가 미쳤지 정신이 나갔었나보다 진짜 돈지랄이란게 이런거구나 싶은게피스톤 정품이랑 비교하면 재질도 완전 다르고 싼티 팍팍나는데다선 두께도 다르고 리모콘은 움직일때마다 버튼 헐거워서 달그락거리는 소리 들리고음질이 동일해? 받았을때 이미 왼쪽 소리가 거의 안들리는 수준이었고 무슨 동네 노래방 에코 울리는 음질에 하.....바빠서 교환하거나 딴지걸 시간이 없어서쿼드비트3 새로 주문한거 올때까지 울며겨자먹기로 썼는데 그 며칠사이에 바로 단선되서 나오지도 않아 밑에 반품 신청 댓글이 넘쳐나는걸 확인 안한 나도 잘못이 있지만어떻게 문제가 있어서 계속 반품되는 이딴걸 동일하다면서 팔 생각을 하는게 참 어이가 없다. 싼맛에 OEM인지 가품인지 사지말고 제대로 된거 사라차라리 치킨을 시켜먹어 ㅜ	neg
